   -0.158278801069452513E+01   -0.639795408138466470E+00   -0.356665128324611374E+02
   -0.185692191123962402E+01    0.546629667282104492E+01   -0.356521877748418987E+02
   -0.196558356285095215E+01    0.330889225006103516E-01   -0.356426239553314019E+02
    0.586256384849548340E+01    0.551291346549987793E+01   -0.356418371857138112E+02
   -0.145914816958615390E+01    0.919553290546772573E+01   -0.356265847876866957E+02
    0.258704973552807793E+01    0.176467911524822085E+01   -0.355665937178523848E+02
   -0.252376079559326172E+01    0.166458845138549805E+01   -0.355551023025118482E+02
    0.398958372264989869E+01    0.315723767093658481E+01   -0.355414581328363681E+02
    0.589665768384845634E+01    0.583683505015712001E+01   -0.355142166897592801E+02
    0.386373639973199090E+01    0.305037291732474003E+01   -0.355049416773399997E+02
   -0.135246276855468750E+01    0.816755414009094238E+01   -0.354739850058680304E+02
    0.753840446472167969E+01    0.966726660728454590E+01   -0.354650714939978258E+02
    0.202847003936767578E+01    0.976582765579223633E+01   -0.354602956811596925E+02
   -0.133927822113037109E+01    0.815566420555114746E+01   -0.354602942795224720E+02
   -0.142723441123962402E+01    0.718622684478759766E+01   -0.354477891390667139E+02
    0.245393991470336914E+01    0.968826532363891602E+01   -0.354463033657067825E+02
    0.679956530795525538E+00   -0.286082338603369735E+00   -0.354224202265798738E+02
   -0.147846127994861298E+01    0.665402548004594507E+01   -0.354045990790163145E+02
    0.223716399440863967E+01    0.959346931692679306E+01   -0.354041687832010865E+02
   -0.174518345042266887E+01    0.544053252847753654E+01   -0.353974568469760698E+02
    0.703453450917676548E+01    0.863788818454975171E+01   -0.353926468899731219E+02
    0.648067151146953080E+01    0.742486223189403560E+01   -0.353797019188046065E+02
   -0.120355844497680664E+01    0.869314908981323242E+01   -0.353734436957003453E+02
   -0.133383762648511350E+01    0.734745936999047800E+01   -0.353693685219910563E+02
    0.201861143112182617E+01    0.946893811225891113E+01   -0.353463143443841972E+02
    0.439581249359281756E+01    0.377826903609923903E+01   -0.353357698367433670E+02
   -0.131939797458903740E+01    0.721392894367975401E+01   -0.353326767669769026E+02
    0.734036494870158052E+01    0.958883930328144984E+01   -0.353311972524429478E+02
    0.707933783531188965E+01    0.891572237014770508E+01   -0.353305243820424835E+02
   -0.119251012802124023E+01    0.806872129440307617E+01   -0.353239411554834035E+02
    0.553795348048880598E+01    0.549395859150027910E+01   -0.353237786020252571E+02
    0.125396592820110797E+01    0.579273615007615206E+00   -0.353007653967691368E+02
    0.398565554099211283E+01    0.999867859534193215E+01   -0.352984773502038749E+02
    0.156995998935744829E+01    0.941372951504189004E+01   -0.352947416996622394E+02
    0.189488533026918482E+01    0.125306818086501792E+01   -0.352871222592921185E+02
   -0.105129837989807129E+01    0.902888178825378418E+01   -0.352835479840311237E+02
   -0.102344155311584473E+01    0.929715156555175781E+01   -0.352767513292938020E+02
    0.312438726425170898E+01    0.245718002319335938E+01   -0.352631257226500168E+02
   -0.113141179084777832E+01    0.787733435630798340E+01   -0.352574935752399909E+02
   -0.944498230157401863E+00    0.955183496036050883E+01   -0.352427388258416556E+02
    0.341238498687744141E+01    0.276351332664489746E+01   -0.352417102159819677E+02
    0.303255982353204701E+01    0.951015389871280803E+01   -0.352348433791378781E+02
    0.301451138687257725E+01    0.238098898520558322E+01   -0.352110033232934541E+02
    0.111341595649719238E+01    0.929093718528747559E+01   -0.352026864885041277E+02
    0.357699871063232422E+01    0.968057990074157715E+01   -0.351810188366677181E+02
   -0.755746151213712025E+00    0.999918000862465206E+01   -0.351780207429671137E+02
    0.637005567550659180E+00    0.955284833908081055E+01   -0.351668700362220790E+02
   -0.159684318234888778E+01   -0.336396146163730592E+00   -0.351526009083498607E+02
    0.458374493108668801E+01    0.419864252156788176E+01   -0.351490611570514488E+02
    0.149323463439941406E+01    0.931925773620605469E+00   -0.351423109687427910E+02
    0.416461082837780694E+01    0.991800152488691822E+01   -0.351383285193469277E+02
    0.597687125205993652E+01    0.691833376884460449E+01   -0.351235139905760789E+02
   -0.556939628502268747E+00    0.963291145323005793E+01   -0.351182354140476392E+02
    0.653843998908996582E+01    0.821682572364807129E+01   -0.351155472995201166E+02
   -0.800018310546875000E+00   -0.106258153915405273E+01   -0.351152649484187194E+02
   -0.128968525925356126E+01    0.642870365512810693E+01   -0.351005237228325342E+02
   -0.266110897064208984E+00    0.982798576354980469E+01   -0.350941606261287831E+02
    0.699958801269531250E+00    0.902832746505737305E+01   -0.350929582876103296E+02
   -0.423253774642944336E+00    0.949906826019287109E+01   -0.350921578101593283E+02
    0.663928270339965820E+01    0.853223681449890137E+01   -0.350903942453757622E+02
   -0.216211310362075082E+00    0.969784694783056267E+01   -0.350875306824564177E+02
    0.840830576565192445E+00    0.893473682311627826E+01   -0.350852487190096838E+02
    0.274680355619535987E+01    0.919862996172402347E+01   -0.350775087572510103E+02
   -0.177512645721435547E+01    0.481967926025390625E+01   -0.350644174004546869E+02
   -0.238763002117119427E+01    0.248217658220652027E+01   -0.350559859108498486E+02
   -0.524976641005466149E+00    0.849527223222876771E+01   -0.350370276224390125E+02
    0.582979168475244336E+00    0.880211397681048524E+01   -0.350343885879549077E+02
   -0.539834499359130859E+00    0.843101263046264648E+01   -0.350335882806157457E+02
   -0.235244413908690220E+00    0.886133114483672557E+01   -0.350297967474410541E+02
    0.506064925911552521E+01    0.512874332413879408E+01   -0.350294639051861907E+02
    0.474435493650171125E+00   -0.230882600046349751E+00   -0.350278188480351957E+02
   -0.226205843727115230E+01    0.309784402825754412E+01   -0.350222354041637232E+02
    0.449401378631591797E+01    0.995701909065246582E+01   -0.350156599084932552E+02
   -0.138777527247688326E+00    0.875221441746255024E+01   -0.350111541402244129E+02
    0.642360020294179890E+01    0.824480623699872694E+01   -0.350067503798173689E+02
   -0.234300010466536612E+01    0.268855379130831906E+01   -0.350058712380559598E+02
    0.121027848077579492E+01    0.864448421313807103E+01   -0.349978916383284400E+02
    0.465304934758257716E+01    0.448189794765744942E+01   -0.349968173626813694E+02
    0.412595748901367188E+01    0.975365757942199707E+01   -0.349957964680858780E+02
    0.317687153816223145E+01    0.928159475326538086E+01   -0.349870923125060713E+02
    0.305233001708984375E+00    0.860649347305297852E+01   -0.349812071979979748E+02
    0.235388278961181641E+00    0.856578588485717773E+01   -0.349725321281712453E+02
    0.301767706871032715E+01    0.918135166168212891E+01   -0.349632831465422811E+02
   -0.687136991759746962E-01   -0.772061019935671666E+00   -0.349593173907766612E+02
    0.530444904346250112E+01    0.580147665862350337E+01   -0.349584026378360875E+02
    0.438922353834980683E+00    0.849932097333394054E+01   -0.349567095612117384E+02
   -0.154270529747009277E+01   -0.291774272918701172E+00   -0.349427482442441857E+02
    0.344687593098669609E+01    0.935155677626443094E+01   -0.349317150993782803E+02
    0.563028308109871034E+00   -0.191590004490631571E-01   -0.349283406268615835E+02
   -0.973470823834187371E+00   -0.864222675331536294E+00   -0.349185657509497247E+02
   -0.107479716530870739E+01    0.655060502103895104E+01   -0.349161277421832068E+02
   -0.116630197325671503E+01    0.630784829384711898E+01   -0.349128323560670992E+02
    0.224862246626330986E+01    0.878293774498913749E+01   -0.349084500535210509E+02
    0.353093045563000274E+01    0.935950388178573789E+01   -0.348996268251012651E+02
    0.342315965266685573E+01    0.929997351513687320E+01   -0.348934576895062278E+02
    0.509079864155189910E+00   -0.416729788684744307E-01   -0.348704769101269108E+02
    0.286469528164040810E+01    0.245493595673104359E+01   -0.348654629583592524E+02
    0.636533286379412999E+01    0.858067641451749097E+01   -0.348521786789467569E+02
    0.421990265003578457E+01    0.404212053508929969E+01   -0.348471874035229732E+02
    0.241215467453002930E+01    0.876084089279174805E+01   -0.348355602383686431E+02
    0.520956742048408472E+00    0.811359682832074114E+01   -0.348296919876222404E+02
    0.414119315447993230E+01    0.958663091906929310E+01   -0.348236827986632420E+02
    0.419595910043267750E+01    0.406009316825890565E+01   -0.348026311437827829E+02
    0.393288462909451297E+00    0.798527447028628146E+01   -0.347961726680980021E+02
   -0.854268813178089559E+00    0.667723236610977722E+01   -0.347752477331886709E+02
    0.493167798874724284E+01    0.539838249570923345E+01   -0.347747901513063908E+02
   -0.983439775387244808E+00    0.641255001001346869E+01   -0.347724277775393773E+02
    0.895884037017822266E+00    0.523672103881835938E+00   -0.347662832654222669E+02
    0.131962162428427732E+01    0.977768927263598542E+00   -0.347657462209898398E+02
    0.191586060845274631E+00   -0.348488602446971996E+00   -0.347546098330424726E+02
    0.645809161141051646E+01    0.976227371471022209E+01   -0.347465350345530624E+02
    0.348731135277163595E+01    0.917053661498151484E+01   -0.347363932101309416E+02
    0.582963201935429964E+01    0.758315364026249128E+01   -0.347314062759624562E+02
    0.510857549415777967E+01    0.591022232621545740E+01   -0.347289521204895806E+02
    0.426372520645161757E+01    0.954757131688342753E+01   -0.347269908590403205E+02
    0.523250937461853027E+01    0.996882557868957520E+01   -0.347231326887596765E+02
   -0.147825034817551959E+01   -0.242209830226787659E+00   -0.347200322542432858E+02
   -0.445412793937812523E+00    0.717173776275186015E+01   -0.347195912141145158E+02
    0.180104501710770393E+01    0.835069146226765824E+01   -0.347186995966412439E+02
   -0.127112746238708496E+01    0.567257285118103027E+01   -0.347141039983401356E+02
    0.540890891096593940E+01    0.664215642719039323E+01   -0.347131654206881848E+02
    0.401121377944946289E+01    0.390968680381774902E+01   -0.347119162375240364E+02
   -0.214497923851013184E+01    0.894467830657958984E+00   -0.347116141173348609E+02
    0.182284185830036805E+01    0.830646267771354374E+01   -0.346771516320813475E+02
   -0.476881951010454941E-01   -0.531367392969343655E+00   -0.346767888314010548E+02
    0.619613843305939582E+01    0.991433537653788122E+01   -0.346749148287984497E+02
    0.119749554106046929E+01    0.803975616450212982E+01   -0.346748046757282111E+02
   -0.876888275774991399E+00    0.640739102307145458E+01   -0.346732645466103975E+02
    0.444207506858813161E+01    0.464040493446521296E+01   -0.346618613226926442E+02
    0.483037948608398438E+01    0.546351790428161621E+01   -0.346504067385894672E+02
    0.542725817129072396E+01    0.685548849489862988E+01   -0.346470317033410851E+02
   -0.100723639684495403E+01    0.608869632763699542E+01   -0.346327901678582464E+02
    0.617856730795945808E+01    0.968625979878528298E+01   -0.346257948534813380E+02
    0.489917752272867268E+01    0.571385632889657380E+01   -0.346127942836484124E+02
    0.789289474487304688E+00    0.775872826576232910E+01   -0.346074110468638736E+02
   -0.116029642979677661E+00    0.721382523791240970E+01   -0.345986043773466818E+02
    0.534173130989074707E+01    0.680983543395996094E+01   -0.345881679307988179E+02
    0.535563349723815918E+01    0.685037970542907715E+01   -0.345852726569962954E+02
    0.202549378404572877E+01    0.828697054109471409E+01   -0.345839576632650676E+02
    0.612134319446835562E+01    0.923563376551724247E+01   -0.345765315470381864E+02
    0.224915062882127259E+01    0.838024006283762191E+01   -0.345707602048616494E+02
    0.581144799190216332E+01    0.805735273364404492E+01   -0.345657029529513977E+02
    0.507217884063720703E+01    0.969394922256469727E+01   -0.345564030703813998E+02
    0.735346883017701458E+00    0.764435888256226903E+01   -0.345529072629725462E+02
    0.606585206202400329E+01    0.912894908570724795E+01   -0.345507660677332851E+02
   -0.215227953872786060E+01    0.302007131990534106E+01   -0.345358913223297179E+02
    0.208589779959644162E+01    0.826111206003659149E+01   -0.345356307364117896E+02
   -0.353010803597621603E+00    0.685310428301398389E+01   -0.345315755319332425E+02
    0.334124818256376344E+01    0.324649602517949099E+01   -0.345235954331088095E+02
    0.490028752240052512E+01    0.597075020874357065E+01   -0.345121879214672731E+02
   -0.624833899045604824E-01   -0.396131328748998257E+00   -0.345113294044788503E+02
    0.271259569879680384E+01    0.854834791522751303E+01   -0.345110080140946636E+02
    0.113374916527750358E+01    0.947605970196070402E+00   -0.345066609671669369E+02
    0.141753911972045898E+01    0.790163516998291016E+01   -0.345050670566993674E+02
    0.931815129413708476E+00    0.741163579797063932E+00   -0.345003959355241392E+02
    0.411870872314406000E+01    0.434411197333867172E+01   -0.344999008598531702E+02
    0.553529753145105730E+01    0.968142933456465826E+01   -0.344987077618594924E+02
    0.488012802871545581E+01    0.597284294792798676E+01   -0.344929140088704855E+02
    0.323758444579740257E+01    0.879631291233079082E+01   -0.344919284093429042E+02
    0.122009145480746817E+01    0.104547842499494159E+01   -0.344915177080957278E+02
    0.565749559595465712E+01    0.790108062720663540E+01   -0.344889967305945646E+02
    0.499251233502528891E+01    0.625589886076171808E+01   -0.344858931329025751E+02
   -0.208499908447265625E+01    0.910439491271972656E+00   -0.344753405404268705E+02
   -0.210218548551235251E+01    0.964556393108439991E+00   -0.344537766818894227E+02
    0.943543332951715996E+00    0.759912440918937904E+01   -0.344525410473787872E+02
    0.320598721504211426E+01    0.873962283134460449E+01   -0.344518146738970046E+02
    0.584446943538192265E+01    0.921769762830961525E+01   -0.344441867055687965E+02
    0.507056713104248047E+01    0.657837390899658203E+01   -0.344342670161336954E+02
    0.457537531852722168E+01    0.541085600852966309E+01   -0.344320037214961445E+02
    0.468001412175954457E+01    0.565939387774616520E+01   -0.344310658924801345E+02
    0.109231433982695414E+01    0.954017165267266876E+00   -0.344297431177064155E+02
    0.566924049552271825E+01    0.943416376712994165E+01   -0.344237464866449088E+02
    0.575161724072779812E+01    0.926947917909642882E+01   -0.344139225019318502E+02
    0.470632195472717285E+01    0.576810717582702637E+01   -0.344130647397781928E+02
   -0.366990566253662109E+00    0.661754846572875977E+01   -0.344087036183707227E+02
    0.222937154644200497E+01    0.211336502569094087E+01   -0.344046295613684947E+02
    0.401505646110687842E+01    0.907206539340332085E+01   -0.343913989898160537E+02
    0.693744290455629908E+00    0.737932286739735233E+01   -0.343905232580138573E+02
    0.567450277288597249E+01    0.928227580926765583E+01   -0.343904230752584823E+02
   -0.444052948333633069E+00   -0.537867375299850181E+00   -0.343866434670795229E+02
    0.301192915992930210E+01    0.857386312251282590E+01   -0.343858600718951379E+02
    0.552720427513122559E+01    0.791610598564147949E+01   -0.343856410653087892E+02
   -0.169996349416562609E+01    0.287746006040336511E+00   -0.343836733882085213E+02
   -0.153963994633226697E+01    0.616649395166675163E-01   -0.343807334334471051E+02
   -0.648500123567631093E+00    0.621434804742474611E+01   -0.343664249031681948E+02
    0.341445325276533396E+01    0.874821108940671976E+01   -0.343572737831652830E+02
    0.432921509381239566E+01    0.502793208141250503E+01   -0.343572342022904849E+02
    0.330775737762451172E+01    0.868685841560363770E+01   -0.343493928398525838E+02
    0.481904489091506960E+01    0.622129592569415379E+01   -0.343432707743689321E+02
    0.390751361846923828E+00    0.260103940963745117E+00   -0.343422306517802554E+02
    0.543431523492669832E+01    0.781372588595441542E+01   -0.343413109814811293E+02
   -0.367190658782501345E-01   -0.210072267037215710E+00   -0.343395935116859050E+02
    0.182649970054626465E+01    0.790322184562683105E+01   -0.343304918124447482E+02
    0.418846968025090405E+01    0.478703220811897090E+01   -0.343283773560055181E+02
    0.526207388790041364E+01    0.741183071302284446E+01   -0.343165270257182655E+02
    0.438475349534805048E+01    0.913721089449348867E+01   -0.343143282455911134E+02
   -0.689631557962329111E-01    0.674061701333073771E+01   -0.343083278404909393E+02
   -0.201254476035142460E+01    0.864853682161859538E+00   -0.343077978534249723E+02
    0.602234601974487305E+00    0.720904707908630371E+01   -0.343054049561768863E+02
    0.481102791933707508E+01    0.632539338467503853E+01   -0.342979669103705049E+02
    0.410273757444474541E+01    0.898261093231709751E+01   -0.342791430765467311E+02
    0.543182042391591935E+01    0.907600835277304796E+01   -0.342764605718169975E+02
    0.329309238604861498E+01    0.859296505081886153E+01   -0.342652974559055252E+02
   -0.224137228956182177E+01    0.180473624072255134E+01   -0.342629820532491394E+02
    0.523691058158874512E+01    0.754880428314208984E+01   -0.342591346280610765E+02
    0.311281542594680616E+01    0.321309263872505113E+01   -0.342591000007755753E+02
    0.233891351137707382E+01    0.233431151096698919E+01   -0.342526775529810479E+02
    0.511243627530323153E+01    0.723436814610508350E+01   -0.342491077473282104E+02
    0.516702700421603112E+01    0.914477434113399568E+01   -0.342425581110558284E+02
   -0.546717643737792969E+00   -0.441080331802368164E+00   -0.342399124315462586E+02
    0.504402057920364655E+01    0.914774089685931457E+01   -0.342340017090927233E+02
    0.527906432000021297E+01    0.905568909888391005E+01   -0.342321813860492696E+02
    0.369942004258890123E+01    0.406840426837898228E+01   -0.342249643265300278E+02
    0.487356543540954590E+01    0.669247269630432129E+01   -0.342235456756075251E+02
    0.447179461540227052E+01    0.904423317650796221E+01   -0.342223750025477642E+02
    0.725448643430546269E+00    0.712991047879189210E+00   -0.342209631314826623E+02
    0.570441874281895522E+00    0.550524610477634013E+00   -0.342203326052490695E+02
    0.539536181227066081E+01    0.850597391051547902E+01   -0.342136144282827388E+02
    0.392693654178212981E+01    0.449331684255618136E+01   -0.342122812029384988E+02
    0.416971612875076225E+01    0.892728724895848202E+01   -0.342118541581690749E+02
   -0.215244770050048828E+01    0.262167334556579590E+01   -0.342097295803926755E+02
    0.259661920271159730E+01    0.818082459909456361E+01   -0.342093717742065238E+02
    0.538648843765258789E+01    0.862648844718933105E+01   -0.342086610089623093E+02
   -0.699649177813897793E+00    0.591654276538482904E+01   -0.342058855903506327E+02
   -0.581121043406994886E+00   -0.417552537206887564E+00   -0.342050461387791955E+02
    0.487854809671922851E+01    0.909236563633481154E+01   -0.342049089464641582E+02
    0.265195800982241714E+01    0.819681233614811688E+01   -0.341967113347368823E+02
    0.301092028617858887E+01    0.837994217872619629E+01   -0.341956511120597497E+02
    0.451829515328183717E+00    0.447419039921859607E+00   -0.341889872443926492E+02
    0.318216041970434205E+01    0.337242159912197792E+01   -0.341871294305221269E+02
    0.146685969559563212E+01    0.755290758369732629E+01   -0.341850086021600816E+02
    0.378316640853881836E+01    0.427564024925231934E+01   -0.341841052880353260E+02
   -0.185477313670473265E+00   -0.196716389527129110E+00   -0.341837645130713454E+02
    0.530985130356959267E+01    0.827187213140949495E+01   -0.341792620603048718E+02
    0.337549924850463867E+01    0.364746093750000000E+01   -0.341744859069896307E+02
    0.214829206466674805E+01    0.219181776046752930E+01   -0.341703523468911641E+02
    0.153936285539209550E+01    0.757635136144650900E+01   -0.341700301912797144E+02
    0.311917231917531801E+01    0.331462167208557901E+01   -0.341640819627311032E+02
    0.404377902092496910E+01    0.484616714880107935E+01   -0.341621930052242533E+02
   -0.213755072696182324E+00    0.640231592866943089E+01   -0.341617400589926490E+02
   -0.206766210208192369E+01    0.109567563591674499E+01   -0.341599847066476769E+02
    0.439133535283387388E+00    0.456480819143045835E+00   -0.341592471604780883E+02
    0.661180506039720228E-01    0.669702972505064054E-01   -0.341527764340933686E+02
   -0.202903270721435547E+01    0.101091623306274414E+01   -0.341480586949760649E+02
    0.390928387641906738E+01    0.459437251091003418E+01   -0.341446178219272696E+02
    0.334102803858618458E+01    0.364113459971442310E+01   -0.341388249506986483E+02
    0.198321461677551270E+01    0.204554200172424316E+01   -0.341331967111176766E+02
   -0.220269065301942391E+01    0.205160237760841824E+01   -0.341217319660952256E+02
    0.112388284795984816E+01    0.118779385247161962E+01   -0.341174235031125619E+02
   -0.889914902471158342E+00    0.552986301914114797E+01   -0.341118030328856676E+02
    0.492137193679809570E+01    0.721566081047058105E+01   -0.341046570575008374E+02
   -0.198160728642601747E+01    0.317530125022882359E+01   -0.341040719191024237E+02
   -0.806629969231765998E+00    0.564003117948012189E+01   -0.341039254789307336E+02
    0.516259568714803052E+01    0.819950145637298533E+01   -0.341003538488137679E+02
   -0.209240317344665527E+01    0.275616288185119629E+01   -0.341001888892249525E+02
    0.512526344861384686E+01    0.809222134866969611E+01   -0.340864729162005773E+02
   -0.611324952355911222E+00    0.587115276600108160E+01   -0.340839432374300983E+02
    0.261670974920608757E+01    0.806362720713976699E+01   -0.340834034358283589E+02
   -0.821213722229003906E+00   -0.299352407455444336E+00   -0.340727820310612941E+02
    0.187078302394823126E+01    0.765529580385375397E+01   -0.340724421670836293E+02
    0.205430865287780762E+01    0.774406790733337402E+01   -0.340618730080672663E+02
    0.458845143493475227E+01    0.646868782781729124E+01   -0.340573945250977488E+02
    0.985596249179856443E-01    0.183748974521218855E+00   -0.340572597956978171E+02
    0.432382468712018664E+01    0.580271496365779349E+01   -0.340562546930738250E+02
   -0.107978038064475257E+00    0.635542508263259265E+01   -0.340505761233946771E+02
   -0.794322490692138672E+00   -0.278891324996948242E+00   -0.340426315893047615E+02
    0.368916564638253064E+01    0.436306744379701072E+01   -0.340394760684228714E+02
    0.479069270056822205E+01    0.708186274625319356E+01   -0.340394556802087394E+02
    0.501891313812958018E+01    0.839582509745416417E+01   -0.340320494520934176E+02
    0.545871257781982422E+00    0.682769536972045898E+01   -0.340279933629579148E+02
   -0.355242269611402151E-01    0.638603391955688693E+01   -0.340240855388403389E+02
    0.347502052799351091E+01    0.400417879999481841E+01   -0.340226138793796480E+02
    0.403067946434020996E+01    0.518282532691955566E+01   -0.340174327590644978E+02
    0.499114751815795898E+01    0.834946274757385254E+01   -0.340167448095441500E+02
    0.419172712847112905E+01    0.866118335483781365E+01   -0.340133619082404408E+02
    0.300917817616751293E+01    0.818571051291499430E+01   -0.340099527015245826E+02
    0.158905129628680797E+01    0.173138696463672126E+01   -0.340018491728847891E+02
   -0.134453773498535156E+00    0.159204006195068359E-01   -0.340010566077992848E+02
    0.412549932132373698E+01    0.862475946417880479E+01   -0.340003082894237565E+02
    0.248692025106450387E+01    0.270256357075983189E+01   -0.339934320439435851E+02
   -0.174018756660065677E+01    0.375646130233888798E+01   -0.339914241759872411E+02
    0.414211393216448798E+01    0.554578506011378991E+01   -0.339864823702845840E+02
    0.431770781526909531E+01    0.864204323738787750E+01   -0.339864509092962805E+02
    0.944911241531372070E+00    0.703085422515869141E+01   -0.339824060637770202E+02
    0.473596669866482145E+01    0.716565702458635911E+01   -0.339777683458721853E+02
    0.240239493305011109E+01    0.262487700695707460E+01   -0.339700106352644156E+02
    0.419488002932735249E+01    0.859016247986229686E+01   -0.339678299964787698E+02
    0.488387227058410645E+01    0.784487366676330566E+01   -0.339661166926166800E+02
    0.456604535364924402E+01    0.670881506510866288E+01   -0.339660338360406797E+02
    0.303929654479823697E+01    0.815202161658439906E+01   -0.339649396090802185E+02
    0.489475329620047006E+01    0.799857379051531581E+01   -0.339634665206816351E+02
    0.569272116821943897E+00    0.675873789624088417E+01   -0.339538283346025196E+02
    0.407167763568913799E+01    0.547288979704761402E+01   -0.339497508403742998E+02
    0.478026772521089072E+01    0.841342763042707276E+01   -0.339491135456816835E+02
   -0.209197389143784029E+01    0.254841916726959639E+01   -0.339482759869242869E+02
    0.227181912875319014E+01    0.250776655774120982E+01   -0.339320309718630782E+02
    0.530471904676574013E+00    0.720626239242712074E+00   -0.339279395799419774E+02
    0.477622032165527344E+01    0.829853057861328125E+01   -0.339276123650322319E+02
    0.423557073960811437E+00    0.662323346781384004E+01   -0.339229318803686510E+02
    0.462962791581633937E+01    0.845416498115312720E+01   -0.339222797084637193E+02
    0.469198346138000488E+01    0.839882850646972656E+01   -0.339214417697528461E+02
    0.332410402804384120E+01    0.390904786585289976E+01   -0.339207849658568463E+02
    0.373941532692875001E+01    0.473406523307666660E+01   -0.339207561998793352E+02
    0.109628400991271135E+01    0.129439640839569670E+01   -0.339149011450790070E+02
    0.335759330099346087E+01    0.398357757096397869E+01   -0.339096184194464314E+02
   -0.152644706562375987E+01    0.417364877588845573E+01   -0.339082316216900210E+02
   -0.899904174242987409E+00    0.527646167623719187E+01   -0.339047995865961482E+02
    0.436231255531311035E+01    0.848676085472106934E+01   -0.339043530694668576E+02
   -0.195308446884155273E+01    0.102620363235473633E+01   -0.339007768927938429E+02
    0.155326159769511918E+00    0.639088649926191010E+01   -0.338950926813121072E+02
    0.927424951858895952E+00    0.692432815346562336E+01   -0.338934193759884437E+02
    0.453865245631751435E+01    0.839466823303025222E+01   -0.338867669044814903E+02
    0.338051619055094932E+01    0.406683911787512109E+01   -0.338842421219210053E+02
   -0.106766164488448467E+01    0.498059061945160764E+01   -0.338662424946947667E+02
    0.391588587889356532E+01    0.532244362779205282E+01   -0.338643669432060079E+02
    0.408047080039978027E+01    0.838959932327270508E+01   -0.338601654657080928E+02
    0.868698626979025335E-02    0.622546354848829964E+01   -0.338552280262232088E+02
    0.439059422936932719E+01    0.835612679161968330E+01   -0.338513098633201253E+02
    0.649541017670195231E+00    0.669627264414565815E+01   -0.338478273271683463E+02
    0.248383567934886962E+01    0.775153636666439994E+01   -0.338460674236471988E+02
    0.395462851507566526E+01    0.833016368241270300E+01   -0.338368811030130985E+02
    0.453294371467857005E+01    0.819597697866171160E+01   -0.338321599894954801E+02
    0.381861017507405975E+01    0.517649597808724771E+01   -0.338288550067525335E+02
    0.453001260757446289E+01    0.816948533058166504E+01   -0.338256900353786278E+02
    0.378419399261474609E+01    0.512049078941345215E+01   -0.338177865020970927E+02
    0.113506984661704280E-01    0.618462270392431179E+01   -0.338167634451756669E+02
    0.405736036300107195E+01    0.584779029514484527E+01   -0.338112680817716296E+02
    0.458918639447855981E+01    0.781015411398555415E+01   -0.338098611594455392E+02
    0.403599977493286133E+01    0.829392194747924805E+01   -0.338097497336240735E+02
    0.305765711426276710E+01    0.365138155767169437E+01   -0.338035657617354701E+02
    0.367572054199515108E+01    0.821114826556056698E+01   -0.338028675329773591E+02
    0.740468502044677734E-01    0.621583819389343262E+01   -0.337974789730423879E+02
    0.182007570014088138E+01    0.211901900244121322E+01   -0.337947109352356563E+02
    0.106566071510314941E+01    0.690559506416320801E+01   -0.337936070573815144E+02
