   -0.874757170677185059E+01   -0.590351819992065430E+01   -0.221603787824379950E+02   -0.632260743175561224E+01    1
   -0.871588706970214844E+01   -0.321830034255981445E+01   -0.221574853832044063E+02   -0.632460743175559870E+01    1
   -0.868950724601745605E+01   -0.597856879234313965E+01   -0.221550060870741277E+02   -0.632660743175561624E+01    1
   -0.863169312477111816E+01    0.206485986709594727E+01   -0.221531175450401108E+02   -0.632860743175563911E+01    1
   -0.846526622772216797E+01    0.268157124519348145E+01   -0.221513106025613631E+02   -0.633060743175562202E+01    1
   -0.845450997352600098E+01   -0.602455854415893555E+01   -0.221298109830897118E+02   -0.633260743175559249E+01    1
   -0.840306639671325684E+01   -0.273522615432739258E+01   -0.221234692177780445E+02   -0.633460743175558871E+01    1
   -0.838855266571044922E+01   -0.149464011192321777E+01   -0.221216209091119183E+02   -0.633660743175559649E+01    1
   -0.838812589645385742E+01   -0.693042516708374023E+01   -0.221215661581947067E+02   -0.633860743175561048E+01    1
   -0.838617324829101562E+01   -0.199683070182800293E+01   -0.221213153550505055E+02   -0.634060743175563069E+01    1
   -0.642660617828369141E+01    0.855968236923217773E+01   -0.221164476866948512E+02   -0.634260743175563579E+01    1
   -0.827305436134338379E+01   -0.524288058280944824E+01   -0.221059283666388708E+02   -0.634460743175560893E+01    1
   -0.826236724853515625E+01   -0.189526677131652832E+01   -0.221043838287853269E+02   -0.634660743175560604E+01    1
   -0.787049174308776855E+01    0.311036109924316406E+01   -0.220992972454034522E+02   -0.634860743175562181E+01    1
   -0.817203760147094727E+01    0.205011010169982910E+01   -0.220963111653991504E+02   -0.635060743175562870E+01    1
   -0.820882916450500488E+01    0.152326464653015137E+01   -0.220961201406927188E+02   -0.635260743175563292E+01    1
   -0.816411018371582031E+01   -0.536981821060180664E+01   -0.220893937435797945E+02   -0.635460743175561582E+01    1
   -0.813034534454345703E+01   -0.829588294029235840E+01   -0.220838981649240189E+02   -0.635660743175559517E+01    1
   -0.668330192565917969E+00    0.984553337097167969E+01   -0.220748347745109541E+02   -0.635860743175559318E+01    1
   -0.806554436683654785E+01   -0.599924325942993164E+00   -0.220728250767529914E+02   -0.636060743175560539E+01    1
   -0.626408696174621582E+01    0.656717658042907715E+01   -0.220710259787274374E+02   -0.636260743175563359E+01    1
   -0.803937435150146484E+01   -0.609176754951477051E+01   -0.220681494256299722E+02   -0.636460743175564847E+01    1
   -0.604189753532409668E+01    0.813699603080749512E+01   -0.220620315456225171E+02   -0.636660743175563049E+01    1
   -0.591359138488769531E+01    0.884149909019470215E+01   -0.220457306790337171E+02   -0.636860743175562583E+01    1
   -0.789068460464477539E+01   -0.341720581054687500E+00   -0.220391716098846508E+02   -0.637060743175562383E+01    1
   -0.609534621238708496E+01    0.635453462600708008E+01   -0.220347093213329934E+02   -0.637260743175561917E+01    1
   -0.780213713645935059E+01    0.826461315155029297E+00   -0.220192262135906880E+02   -0.637460743175561362E+01    1
   -0.577001452445983887E+01    0.742782711982727051E+01   -0.220056146850399159E+02   -0.637660743175561517E+01    1
   -0.598720908164978027E+01    0.618396043777465820E+01   -0.220051165370577522E+02   -0.637860743175564071E+01    1
   -0.757709026336669922E+01   -0.351421356201171875E+01   -0.219623011509190746E+02   -0.638060743175564671E+01    1
   -0.751650333404541016E+01    0.207370042800903320E+01   -0.219563385950575665E+02   -0.638260743175563405E+01    1
   -0.753735661506652832E+01   -0.549919724464416504E+01   -0.219507724851245278E+02   -0.638460743175561074E+01    1
   -0.626501441001892090E+01    0.478405117988586426E+01   -0.219404122269143400E+02   -0.638660743175559809E+01    1
   -0.745965600013732910E+01    0.144271492958068848E+01   -0.219258859187813897E+02   -0.638860743175559342E+01    1
   -0.522828698158264160E+01    0.967582702636718750E+01   -0.219174516564399049E+02   -0.639060743175560653E+01    1
   -0.741408109664916992E+01   -0.452641606330871582E+01   -0.219120344404113254E+02   -0.639260743175562762E+01    1
   -0.735415935516357422E+01   -0.294801235198974609E+01   -0.218914645698893189E+02   -0.639460743175562918E+01    1
   -0.534695744514465332E+01    0.685558676719665527E+01   -0.218898809159145600E+02   -0.639660743175562985E+01    1
   -0.715071797370910645E+01    0.265592575073242188E+01   -0.218828347677386823E+02   -0.639860743175563318E+01    1
   -0.546066045761108398E+01    0.612474083900451660E+01   -0.218667037545049148E+02   -0.640060743175562852E+01    1
    0.680810213088989258E+00    0.986083507537841797E+01   -0.218622298836358873E+02   -0.640260743175562119E+01    1
   -0.562101483345031738E+01    0.561742901802062988E+01   -0.218581599504273250E+02   -0.640460743175560676E+01    1
   -0.514820575714111328E+01    0.719037890434265137E+01   -0.218546800927649478E+02   -0.640660743175560299E+01    1
   -0.498433232307434082E+01    0.858501195907592773E+01   -0.218537958892724689E+02   -0.640860743175561609E+01    1
   -0.336441993713378906E+00    0.936901688575744629E+01   -0.218404158482990738E+02   -0.641060743175561232E+01    1
   -0.717969536781311035E+01   -0.360568165779113770E+01   -0.218243250003424514E+02   -0.641260743175561654E+01    1
   -0.477871775627136230E+01    0.960562467575073242E+01   -0.218166825996666063E+02   -0.641460743175561809E+01    1
   -0.712095379829406738E+01    0.158201217651367188E+01   -0.217990459176507620E+02   -0.641660743175560100E+01    1
   -0.711974859237670898E+01   -0.198179125785827637E+01   -0.217985266787515606E+02   -0.641860743175561765E+01    1
   -0.695535182952880859E+01    0.257145166397094727E+01   -0.217933077866380351E+02   -0.642060743175561655E+01    1
   -0.706856131553649902E+01   -0.395964503288269043E+01   -0.217752930333816934E+02   -0.642260743175562077E+01    1
   -0.200549840927124023E+01    0.957675576210021973E+01   -0.217621728805333134E+02   -0.642460743175562232E+01    1
   -0.461862206459045410E+01    0.830513238906860352E+01   -0.217605107048770101E+02   -0.642660743175561855E+01    1
   -0.673660993576049805E+01    0.296447873115539551E+01   -0.217591998228674051E+02   -0.642860743175561922E+01    1
   -0.468856811523437500E+01    0.745373606681823730E+01   -0.217425723008015446E+02   -0.643060743175561011E+01    1
   -0.222593307495117188E+01    0.956731796264648438E+01   -0.217183600431134884E+02   -0.643260743175562411E+01    1
   -0.234883189201354980E+01    0.988882780075073242E+01   -0.217180927865069542E+02   -0.643460743175560967E+01    1
   -0.695105314254760742E+01   -0.809342265129089355E+01   -0.217174534240706762E+02   -0.643660743175559968E+01    1
   -0.694735765457153320E+01    0.233711004257202148E+00   -0.217153391819741763E+02   -0.643860743175561723E+01    1
   -0.507007956504821777E+01    0.599352002143859863E+01   -0.217142915456933459E+02   -0.644060743175560368E+01    1
   -0.693088531494140625E+01   -0.749179244041442871E+01   -0.217068586695820969E+02   -0.644260743175559814E+01    1
   -0.448119878768920898E+01    0.732062220573425293E+01   -0.216740910714731676E+02   -0.644460743175559880E+01    1
   -0.682702064514160156E+01   -0.263745307922363281E+01   -0.216489642390538677E+02   -0.644660743175560125E+01    1
   -0.383105158805847168E+01    0.964499950408935547E+01   -0.216409745340054442E+02   -0.644860743175560280E+01    1
   -0.382195234298706055E+01    0.925950169563293457E+01   -0.216320935151650957E+02   -0.645060743175560347E+01    1
   -0.460321187973022461E+01    0.655021190643310547E+01   -0.216233120505544427E+02   -0.645260743175561124E+01    1
   -0.431387782096862793E+01    0.727043867111206055E+01   -0.216205373161570336E+02   -0.645460743175560570E+01    1
   -0.376661062240600586E+01    0.889922976493835449E+01   -0.216143824533705740E+02   -0.645660743175561969E+01    1
   -0.224725961685180664E+01    0.878196597099304199E+01   -0.216106909871717114E+02   -0.645860743175562657E+01    1
   -0.340739250183105469E+01    0.922457695007324219E+01   -0.215973406023685648E+02   -0.646060743175562191E+01    1
   -0.350796103477478027E+01    0.871659040451049805E+01   -0.215792679712080258E+02   -0.646260743175562435E+01    1
   -0.299261450767517090E+01    0.882969260215759277E+01   -0.215715039976340464E+02   -0.646460743175560637E+01    1
   -0.331046938896179199E+01    0.863039970397949219E+01   -0.215603136753919742E+02   -0.646660743175560970E+01    1
   -0.465917348861694336E+01    0.599477171897888184E+01   -0.215350781676269811E+02   -0.646860743175563435E+01    1
   -0.204447150230407715E+01    0.844252705574035645E+01   -0.215335674907405270E+02   -0.647060743175561459E+01    1
   -0.352018237113952637E+01    0.808774352073669434E+01   -0.215306920275989775E+02   -0.647260743175559394E+01    1
   -0.347597122192382812E+01    0.801328420639038086E+01   -0.215163186827067108E+02   -0.647460743175559195E+01    1
   -0.632061719894409180E+01    0.290581703186035156E+01   -0.214983960246323740E+02   -0.647660743175560594E+01    1
   -0.657573103904724121E+01   -0.405380010604858398E+01   -0.214830556548137359E+02   -0.647860743175561193E+01    1
   -0.655454874038696289E+01   -0.216241836547851562E+01   -0.214672065843585074E+02   -0.648060743175561083E+01    1
   -0.267229557037353516E+01    0.812018394470214844E+01   -0.214635670475395557E+02   -0.648260743175562659E+01    1
   -0.654531002044677734E+01   -0.532989144325256348E+01   -0.214601956658199775E+02   -0.648460743175564058E+01    1
   -0.343421220779418945E+01    0.762466549873352051E+01   -0.214520300252617915E+02   -0.648660743175563415E+01    1
   -0.600752830505371094E+01    0.337857127189636230E+01   -0.214315363369317176E+02   -0.648860743175562416E+01    1
   -0.647406339645385742E+01   -0.925493478775024414E+01   -0.214040646268155719E+02   -0.649060743175563637E+01    1
   -0.329161643981933594E+01    0.748888492584228516E+01   -0.213952265116734992E+02   -0.649260743175563348E+01    1
   -0.250089049339294434E+01    0.775771379470825195E+01   -0.213314940029753686E+02   -0.649460743175563060E+01    1
   -0.596429467201232910E+01    0.302947878837585449E+01   -0.212471945268148339E+02   -0.649660743175562594E+01    1
   -0.279047846794128418E+01    0.736253023147583008E+01   -0.212338393432737220E+02   -0.649860743175560707E+01    1
   -0.625332117080688477E+01   -0.662454009056091309E+01   -0.212048745274175658E+02   -0.650060743175562816E+01    1
   -0.501643180847167969E+01    0.454969286918640137E+01   -0.211859082513758423E+02   -0.650260743175562883E+01    1
   -0.611970663070678711E+01    0.242174863815307617E+01   -0.211837914405884007E+02   -0.650460743175562683E+01    1
   -0.620050787925720215E+01   -0.620613455772399902E+01   -0.211509884272929369E+02   -0.650660743175564704E+01    1
   -0.618229269981384277E+01   -0.175204873085021973E+01   -0.211318003836958397E+02   -0.650860743175561751E+01    1
   -0.617625474929809570E+01   -0.189853072166442871E+01   -0.211253703113918121E+02   -0.651060743175559153E+01    1
   -0.557751178741455078E+01    0.353172302246093750E+01   -0.211181060921974222E+02   -0.651260743175561441E+01    1
   -0.613459229469299316E+01    0.918930768966674805E+00   -0.210767316817691110E+02   -0.651460743175564261E+01    1
   -0.611986160278320312E+01   -0.380644798278808594E+01   -0.210636046717123335E+02   -0.651660743175563173E+01    1
   -0.326448202133178711E+01    0.662656188011169434E+01   -0.210626598902371178E+02   -0.651860743175561552E+01    1
   -0.235721468925476074E+01    0.731913208961486816E+01   -0.210552527464659569E+02   -0.652060743175563129E+01    1
   -0.608913898468017578E+01    0.136100053787231445E+00   -0.210283578209664768E+02   -0.652260743175562041E+01    1
   -0.605904936790466309E+01   -0.354529619216918945E+00   -0.209934109069307304E+02   -0.652460743175561664E+01    1
   -0.264848113059997559E+01    0.699199676513671875E+01   -0.209686663802943123E+02   -0.652660743175564040E+01    1
   -0.603125452995300293E+01   -0.717973709106445312E-01   -0.209599730777730713E+02   -0.652860743175563041E+01    1
   -0.601137518882751465E+01   -0.439072847366333008E+00   -0.209356913846645156E+02   -0.653060743175563641E+01    1
   -0.600733041763305664E+01   -0.336297988891601562E+01   -0.209306877641238742E+02   -0.653260743175563618E+01    1
    0.413399934768676758E+00    0.900706410408020020E+01   -0.208931560456569123E+02   -0.653460743175561998E+01    1
   -0.596595287322998047E+01   -0.108329176902770996E+01   -0.208783982380577164E+02   -0.653660743175562953E+01    1
    0.395272970199584961E+00    0.896199941635131836E+01   -0.208351152416136536E+02   -0.653860743175561776E+01    1
   -0.592175722122192383E+01   -0.857897162437438965E+01   -0.208204160843291994E+02   -0.654060743175560333E+01    1
    0.352681875228881836E+00    0.890908360481262207E+01   -0.207955933939488666E+02   -0.654260743175560311E+01    1
    0.165549516677856445E+00    0.875542283058166504E+01   -0.207685537757818359E+02   -0.654460743175559845E+01    1
   -0.410428285598754883E+01    0.513960599899291992E+01   -0.206823780977038716E+02   -0.654660743175561866E+01    1
   -0.321166276931762695E+01    0.613046884536743164E+01   -0.206716167668736546E+02   -0.654860743175563531E+01    1
   -0.581483244895935059E+01   -0.501913070678710938E+01   -0.206705917510706954E+02   -0.655060743175563953E+01    1
   -0.580874323844909668E+01   -0.743270993232727051E+01   -0.206616374223053114E+02   -0.655260743175561622E+01    1
    0.249445438385009766E+00    0.874156951904296875E+01   -0.206233579514995036E+02   -0.655460743175558580E+01    1
   -0.308439493179321289E+01    0.613535523414611816E+01   -0.205591581153382208E+02   -0.655660743175561400E+01    1
    0.944677591323852539E+00    0.923812627792358398E+01   -0.205345384292295101E+02   -0.655860743175562355E+01    1
   -0.570828318595886230E+01   -0.973310947418212891E+01   -0.205070092088301870E+02   -0.656060743175559136E+01    1
   -0.561637282371520996E+01   -0.674615621566772461E+01   -0.203536210004397162E+02   -0.656260743175560357E+01    1
   -0.561495542526245117E+01   -0.428542494773864746E+01   -0.203511624820963277E+02   -0.656460743175561934E+01    1
   -0.554093003273010254E+01   -0.880644917488098145E+01   -0.202186936826459842E+02   -0.656660743175560224E+01    1
   -0.424784898757934570E+01    0.450362205505371094E+01   -0.202006162757322407E+02   -0.656860743175560025E+01    1
   -0.436231255531311035E+01    0.434574961662292480E+01   -0.201932935260941129E+02   -0.657060743175560091E+01    1
   -0.545287013053894043E+01   -0.822804927825927734E+01   -0.200503541548995052E+02   -0.657260743175561668E+01    1
   -0.461435675621032715E+01    0.384103178977966309E+01   -0.200074803212313626E+02   -0.657460743175564843E+01    1
   -0.537035107612609863E+01    0.203965663909912109E+01   -0.199623387638694219E+02   -0.657660743175558160E+01    1
   -0.537779927253723145E+01   -0.752362012863159180E+00   -0.198971760167095368E+02   -0.657860743175558316E+01    1
   -0.430655479431152344E-01    0.817683339118957520E+01   -0.198913833469652772E+02   -0.658060743175559981E+01    1
   -0.535227537155151367E+01    0.814121961593627930E+00   -0.198379500020451545E+02   -0.658260743175559959E+01    1
   -0.393803119659423828E+01    0.462192416191101074E+01   -0.198278266074329927E+02   -0.658460743175558072E+01    1
   -0.524539709091186523E+01   -0.312832951545715332E+01   -0.196041195744576910E+02   -0.658660743175558316E+01    1
   -0.516749501228332520E+01    0.214045405387878418E+01   -0.195518934303032843E+02   -0.658860743175561225E+01    1
   -0.170499324798583984E+01    0.664392709732055664E+01   -0.195089812275398522E+02   -0.659060743175564845E+01    1
   -0.520238041877746582E+01   -0.709177970886230469E+01   -0.195023430639964523E+02   -0.659260743175565711E+01    1
   -0.519410848617553711E+01    0.172197818756103516E+01   -0.195019874782231284E+02   -0.659460743175563469E+01    1
   -0.277004480361938477E+01    0.568091750144958496E+01   -0.194913188737861809E+02   -0.659660743175561848E+01    1
   -0.424216747283935547E+01    0.388870477676391602E+01   -0.192873687634685176E+02   -0.659860743175561559E+01    1
   -0.508887767791748047E+01   -0.438875555992126465E+01   -0.192176357328879917E+02   -0.660060743175560738E+01    1
   -0.509032130241394043E+01    0.135964274406433105E+01   -0.192134835054152227E+02   -0.660260743175560449E+01    1
   -0.508097648620605469E+01   -0.773776054382324219E+01   -0.191969233249603768E+02   -0.660460743175561049E+01    1
   -0.506144046783447266E+01    0.244890451431274414E+00   -0.191441926864861287E+02   -0.660660743175563248E+01    1
   -0.225168466567993164E+01    0.597361683845520020E+01   -0.190901864890177642E+02   -0.660860743175564824E+01    1
   -0.495959877967834473E+01   -0.526056647300720215E+01   -0.188636667751652496E+02   -0.661060743175561516E+01    1
   -0.495923042297363281E+01   -0.235511422157287598E+01   -0.188626116802657720E+02   -0.661260743175560517E+01    1
   -0.494119524955749512E+01   -0.732921838760375977E+01   -0.188106244843257961E+02   -0.661460743175560406E+01    1
   -0.470436692237854004E+01    0.272667884826660156E+01   -0.187726167248330036E+02   -0.661660743175560828E+01    1
   -0.489259004592895508E+01    0.861152410507202148E+00   -0.186596668882356198E+02   -0.661860743175562938E+01    1
   -0.487545371055603027E+01   -0.225476980209350586E+01   -0.186156261267116392E+02   -0.662060743175562116E+01    1
   -0.308730244636535645E+01    0.490801215171813965E+01   -0.185074588529812623E+02   -0.662260743175561828E+01    1
   -0.467121839523315430E+01    0.244311928749084473E+01   -0.183817139741063471E+02   -0.662460743175561717E+01    1
   -0.477877974510192871E+01   -0.676390767097473145E+01   -0.183129703382916027E+02   -0.662660743175562583E+01    1
   -0.617948770523071289E+00    0.709621191024780273E+01   -0.181807332109316846E+02   -0.662860743175563805E+01    1
   -0.470610618591308594E+01   -0.781272530555725098E+01   -0.180727822368486812E+02   -0.663060743175563516E+01    1
   -0.470237135887145996E+01   -0.103306174278259277E+01   -0.180601420836658235E+02   -0.663260743175560474E+01    1
   -0.470242142677307129E+01    0.142793774604797363E+01   -0.180546180591364553E+02   -0.663460743175558409E+01    1
   -0.463221549987792969E+01    0.216189265251159668E+01   -0.180352891998904532E+02   -0.663660743175559364E+01    1
   -0.466136813163757324E+01   -0.463080763816833496E+01   -0.179194572974822961E+02   -0.663860743175559964E+01    1
   -0.229608654975891113E+01    0.548611760139465332E+01   -0.179053895533177716E+02   -0.664060743175561097E+01    1
   -0.465591549873352051E+01   -0.642222166061401367E+01   -0.179004843500548212E+02   -0.664260743175560542E+01    1
   -0.460047125816345215E+01    0.186533570289611816E+01   -0.177799209118948909E+02   -0.664460743175558211E+01    1
   -0.545438528060913086E+00    0.703911304473876953E+01   -0.177586661743567262E+02   -0.664660743175561297E+01    1
   -0.460922718048095703E+01   -0.795003414154052734E+01   -0.177354805211363100E+02   -0.664860743175564384E+01    1
    0.996213436126708984E+01   -0.891883969306945801E+01   -0.177000658440306999E+02   -0.665060743175562852E+01    1
   -0.459877848625183105E+01   -0.855103611946105957E+01   -0.176979280446179104E+02   -0.665260743175562919E+01    1
   -0.459688067436218262E+01    0.515550374984741211E+00   -0.176873361343555366E+02   -0.665460743175561031E+01    1
    0.994707226753234863E+01   -0.899969696998596191E+01   -0.176774734425414053E+02   -0.665660743175558256E+01    1
    0.990573525428771973E+01   -0.789546251296997070E+01   -0.176154700092694618E+02   -0.665860743175560721E+01    1
    0.987408638000488281E+01   -0.252881646156311035E+01   -0.175679983547332448E+02   -0.666060743175564163E+01    1
    0.987038850784301758E+01   -0.288535356521606445E+00   -0.175624513791889036E+02   -0.666260743175563164E+01    1
    0.228728055953979492E+00    0.764803767204284668E+01   -0.174690274423377581E+02   -0.666460743175561188E+01    1
    0.979426741600036621E+01   -0.423108816146850586E+01   -0.174482743279195134E+02   -0.666660743175563031E+01    1
    0.976835489273071289E+01   -0.343162655830383301E+01   -0.174094070551921583E+02   -0.666860743175563009E+01    1
   -0.451882958412170410E+01   -0.951776504516601562E+01   -0.174030263361047837E+02   -0.667060743175563253E+01    1
    0.976323843002319336E+01   -0.977556467056274414E+01   -0.174017326643725774E+02   -0.667260743175562077E+01    1
    0.974419713020324707E+01   -0.611093044281005859E+00   -0.173731718555671328E+02   -0.667460743175559479E+01    1
    0.971778750419616699E+01   -0.132755994796752930E+01   -0.173335590386217717E+02   -0.667660743175562477E+01    1
    0.971209526062011719E+01   -0.756661057472229004E+01   -0.173250210282253398E+02   -0.667860743175564586E+01    1
   -0.377108454704284668E+01    0.361178636550903320E+01   -0.173095524761840416E+02   -0.668060743175564653E+01    1
   -0.449180603027343750E+01   -0.579393029212951660E+01   -0.173003258147854027E+02   -0.668260743175563299E+01    1
    0.964836239814758301E+01   -0.867012858390808105E+01   -0.172294258499636506E+02   -0.668460743175560168E+01    1
    0.962091445922851562E+01   -0.959151148796081543E+01   -0.171882557964104450E+02   -0.668660743175559347E+01    1
   -0.446142673492431641E+01   -0.173443555831909180E+00   -0.171829008557410781E+02   -0.668860743175561723E+01    1
    0.954262614250183105E+01   -0.733414411544799805E+01   -0.170708289002096230E+02   -0.669060743175561878E+01    1
   -0.179063081741333008E+00    0.718567609786987305E+01   -0.170690606650166643E+02   -0.669260743175562567E+01    1
    0.954086422920227051E+01   -0.943040728569030762E+01   -0.170681861609095726E+02   -0.669460743175562722E+01    1
    0.952701807022094727E+01   -0.963499307632446289E+01   -0.170474179572091487E+02   -0.669660743175563145E+01    1
   -0.442604303359985352E+01   -0.728137135505676270E+01   -0.170440602204056901E+02   -0.669860743175563389E+01    1
    0.950067758560180664E+01   -0.698336362838745117E+00   -0.170079092385650696E+02   -0.670060743175562834E+01    1
   -0.441561460494995117E+01   -0.356394648551940918E+01   -0.170026015813496301E+02   -0.670260743175562190E+01    1
   -0.441171526908874512E+01    0.415958166122436523E+00   -0.169840780456039298E+02   -0.670460743175560214E+01    1
    0.953983664512634277E+01    0.153214335441589355E+01   -0.169675013166519335E+02   -0.670660743175559748E+01    1
    0.946208238601684570E+01   -0.125609159469604492E+01   -0.169500194795915711E+02   -0.670860743175559460E+01    1
    0.944646239280700684E+01   -0.400674581527709961E+01   -0.169265907539205607E+02   -0.671060743175560326E+01    1
    0.942548274993896484E+01    0.166121721267700195E+00   -0.168950411327279504E+02   -0.671260743175562080E+01    1
    0.941633582115173340E+01   -0.847125649452209473E+01   -0.168814033910956631E+02   -0.671460743175564634E+01    1
    0.941145539283752441E+01   -0.748420834541320801E+01   -0.168740831598733685E+02   -0.671660743175564967E+01    1
   -0.436872005462646484E+01   -0.334439754486083984E+01   -0.168134155647402395E+02   -0.671860743175562902E+01    1
    0.967804789543151855E+01    0.244691014289855957E+01   -0.167134045303776375E+02   -0.672060743175562614E+01    1
    0.934536218643188477E+01    0.157831907272338867E+01   -0.166633316860950629E+02   -0.672260743175564901E+01    1
    0.922699451446533203E+01   -0.883887290954589844E+01   -0.165974089535352256E+02   -0.672460743175563724E+01    1
    0.919431686401367188E+01   -0.968929529190063477E+00   -0.165483958521432619E+02   -0.672660743175561748E+01    1
